SWV ITM Data Console - ITM Port: 0
timestamp, output_voltage, angular_velocity 
2.950000, 0.906425, 11.977322
2.960000, 0.906772, 11.977322
2.970000, 0.816384, 12.173672
2.980000, 0.907466, 11.977322
2.990000, 0.905574, 11.977322
3.000000, 0.910397, 11.977322
3.010000, 0.908506, 11.977322
3.020000, 0.906615, 11.977322
3.030000, 0.909200, 11.977322
3.040000, 0.911785, 11.977322
3.050000, 0.907655, 11.977322
3.060000, 0.908002, 11.977322
3.070000, 0.910587, 11.977322
3.080000, 0.813486, 12.173672
3.090000, 0.906805, 11.977322
3.100000, 0.911628, 11.977322
3.110000, 0.909737, 11.977322
3.120000, 0.905607, 11.977322
3.130000, 0.910430, 11.977322
3.140000, 0.908539, 11.977322
3.150000, 0.811438, 12.173672
3.160000, 0.909233, 11.977322
3.170000, 0.909580, 11.977322
3.180000, 0.812478, 12.173672
3.190000, 1.000000, 11.780972
3.200000, 0.910620, 11.977322
3.210000, 0.906491, 11.977322
3.220000, 0.906838, 11.977322
3.230000, 0.909423, 11.977322
3.240000, 0.814559, 12.173672
3.250000, 0.905640, 11.977322
3.260000, 0.908225, 11.977322
3.270000, 0.910810, 11.977322
3.280000, 0.904443, 11.977322
3.290000, 0.907028, 11.977322
3.300000, 0.909613, 11.977322
3.310000, 0.905484, 11.977322
3.320000, 0.905830, 11.977322
3.330000, 0.908415, 11.977322
3.340000, 0.906524, 11.977322
3.350000, 0.904633, 11.977322
3.360000, 0.907218, 11.977322
3.370000, 0.907565, 11.977322
3.380000, 0.903436, 11.977322
3.390000, 0.906020, 11.977322
3.400000, 0.815633, 12.173672
3.410000, 0.904476, 11.977322
3.420000, 0.907061, 11.977322
3.430000, 0.909646, 11.977322
3.440000, 0.812544, 12.173672
3.450000, 0.905863, 11.977322
3.460000, 0.910686, 11.977322
3.470000, 0.908795, 11.977322
3.480000, 0.904666, 11.977322
3.490000, 0.907251, 11.977322
3.500000, 0.909836, 11.977322
3.510000, 0.905707, 11.977322
3.520000, 0.908291, 11.977322
3.530000, 0.910876, 11.977322
3.540000, 0.906747, 11.977322
3.550000, 0.909332, 11.977322
3.560000, 0.909679, 11.977322
3.570000, 0.907788, 11.977322
3.580000, 0.905896, 11.977322
3.590000, 0.910719, 11.977322
3.600000, 0.908828, 11.977322
3.610000, 0.904699, 11.977322
3.620000, 0.907284, 11.977322
3.630000, 0.909869, 11.977322
3.640000, 0.905740, 11.977322
3.650000, 0.908324, 11.977322
3.660000, 0.910909, 11.977322
3.670000, 0.906780, 11.977322
3.680000, 0.907127, 11.977322
3.690000, 0.909712, 11.977322
3.700000, 0.812610, 12.173672
3.710000, 0.903692, 11.977322
3.720000, 0.908514, 11.977322
3.730000, 0.906623, 11.977322
3.740000, 0.904732, 11.977322
3.750000, 0.907317, 11.977322
3.760000, 0.909902, 11.977322
3.770000, 0.810562, 12.173672
3.780000, 0.906119, 11.977322
3.790000, 0.908704, 11.977322
3.800000, 0.906813, 11.977322
3.810000, 0.904922, 11.977322
3.820000, 0.909745, 11.977322
3.830000, 0.907854, 11.977322
3.840000, 0.903725, 11.977322
3.850000, 0.908547, 11.977322
3.860000, 0.813684, 12.173672
3.870000, 0.809555, 12.173672
3.880000, 0.907350, 11.977322
3.890000, 0.909935, 11.977322
3.900000, 0.810595, 12.173672
3.910000, 0.906152, 11.977322
3.920000, 0.910975, 11.977322
3.930000, 0.906846, 11.977322
3.940000, 0.904955, 11.977322
3.950000, 0.909778, 11.977322
3.960000, 0.907887, 11.977322
3.970000, 0.903758, 11.977322
